timestamp,action,user,details
2024-12-03 09:07:05,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-12-03 11:00:00 2024-12-03 14:00:00"
2024-12-03 09:33:01,Add Reservation,Pawida_4606,"          Name          Room Equipments          Start_Time            End_Time
0  Pawida_4606  PCR Machines     PCR 15 2024-12-03 14:00:00 2024-12-03 17:00:00"
2024-12-03 10:44:40,Add Reservation,Fah_4606,"       Name          Room Equipments          Start_Time            End_Time
0  Fah_4606  PCR Machines     PCR 12 2024-12-03 11:00:00 2024-12-03 14:00:00"
2024-12-03 10:47:10,Add Reservation,Jirutchaya_4507,"              Name          Room  ...          Start_Time            End_Time
0  Jirutchaya_4507  PCR Machines  ... 2024-12-03 14:00:00 2024-12-03 17:00:00

[1 rows x 5 columns]"
2024-12-03 12:59:29,Add Reservation,Supawit_4507,"           Name          Room  ...          Start_Time            End_Time
0  Supawit_4507  PCR Machines  ... 2024-12-03 14:00:00 2024-12-03 17:00:00

[1 rows x 5 columns]"
2024-12-03 13:08:59,Add Reservation,Fah_4606,"{'Name': 'Fah_4606', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 3 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 3, 13, 15), 'End_Time': datetime.datetime(2024, 12, 3, 14, 30)}"
2024-12-03 14:49:34,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 4, 10, 0), 'End_Time': datetime.datetime(2024, 12, 4, 12, 0)}"
2024-12-03 21:03:29,Add Reservation,Pawida_4606,"          Name          Room Equipments          Start_Time            End_Time
0  Pawida_4606  PCR Machines     PCR 15 2024-12-04 08:00:00 2024-12-04 11:00:00"
2024-12-03 21:03:48,Add Reservation,Pawida_4606,"          Name          Room Equipments          Start_Time            End_Time
0  Pawida_4606  PCR Machines     PCR 14 2024-12-04 08:00:00 2024-12-04 11:00:00"
2024-12-03 23:47:18,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-12-04 14:00:00 2024-12-04 17:00:00

[1 rows x 5 columns]"
2024-12-04 08:41:25,Delete Reservation,Pawida_4606,"Details: Name                  Pawida_4606
Room                 PCR Machines
Equipments                 PCR 14
Start_Time    2024-12-04 08:00:00
End_Time      2024-12-04 11:00:00
Name: 830, dtype: object"
2024-12-04 09:13:12,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-12-04 11:00:00 2024-12-04 14:00:00"
2024-12-04 09:13:31,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 12 2024-12-04 11:00:00 2024-12-04 14:00:00"
2024-12-04 09:36:25,Add Reservation,Tanatad_4606,"           Name          Room  ...          Start_Time            End_Time
0  Tanatad_4606  PCR Machines  ... 2024-12-04 11:00:00 2024-12-04 14:00:00

[1 rows x 5 columns]"
2024-12-04 10:29:42,Add Reservation,Fah_4606,"       Name          Room Equipments          Start_Time            End_Time
0  Fah_4606  PCR Machines     PCR 14 2024-12-04 11:00:00 2024-12-04 14:00:00"
2024-12-04 12:07:03,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-04 11:00:00 2024-12-04 14:00:00

[1 rows x 5 columns]"
2024-12-04 12:29:13,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 4, 15, 30), 'End_Time': datetime.datetime(2024, 12, 4, 23, 45)}"
2024-12-04 12:29:27,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 5, 0, 0), 'End_Time': datetime.datetime(2024, 12, 5, 23, 45)}"
2024-12-04 12:29:38,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 6, 0, 0), 'End_Time': datetime.datetime(2024, 12, 6, 23, 45)}"
2024-12-04 12:30:08,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 7, 0, 0), 'End_Time': datetime.datetime(2024, 12, 7, 12, 0)}"
2024-12-04 12:40:28,Add Reservation,Supawit_4507,"           Name          Room  ...          Start_Time            End_Time
0  Supawit_4507  PCR Machines  ... 2024-12-04 14:00:00 2024-12-04 17:00:00

[1 rows x 5 columns]"
2024-12-04 13:34:49,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Fume Hood', 'Start_Time': datetime.datetime(2024, 12, 4, 16, 0), 'End_Time': datetime.datetime(2024, 12, 4, 20, 0)}"
2024-12-04 13:45:02,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Water Bath 1', 'Start_Time': datetime.datetime(2024, 12, 4, 16, 0), 'End_Time': datetime.datetime(2024, 12, 4, 17, 0)}"
2024-12-04 13:47:43,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-04 14:00:00 2024-12-04 17:00:00

[1 rows x 5 columns]"
2024-12-04 13:53:05,Add Reservation,Jathupat_4615,"{'Name': 'Jathupat_4615', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 1', 'Start_Time': datetime.datetime(2024, 12, 6, 8, 0), 'End_Time': datetime.datetime(2024, 12, 6, 12, 0)}"
2024-12-04 13:54:51,Add Reservation,Siriphattrarat_4511,"{'Name': 'Siriphattrarat_4511', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 1', 'Start_Time': datetime.datetime(2024, 12, 5, 9, 30), 'End_Time': datetime.datetime(2024, 12, 5, 12, 0)}"
2024-12-04 13:55:44,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-05 11:00:00 2024-12-05 14:00:00

[1 rows x 5 columns]"
2024-12-04 14:59:54,Delete Reservation,Danthai_4606,"Details: Name                    Danthai_4606
Room          Central Lab, 6th floor
Equipments                 Fume Hood
Start_Time       2024-12-04 16:00:00
End_Time         2024-12-04 20:00:00
Name: 1537, dtype: object"
2024-12-04 15:00:48,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Fume Hood', 'Start_Time': datetime.datetime(2024, 12, 4, 16, 0), 'End_Time': datetime.datetime(2024, 12, 4, 18, 0)}"
2024-12-04 15:40:34,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 7, 0, 0), 'End_Time': datetime.datetime(2024, 12, 7, 23, 45)}"
2024-12-04 15:40:40,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 8, 0, 0), 'End_Time': datetime.datetime(2024, 12, 8, 23, 45)}"
2024-12-04 15:40:46,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 9, 0, 0), 'End_Time': datetime.datetime(2024, 12, 9, 23, 45)}"
2024-12-04 15:41:27,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 10, 0, 0), 'End_Time': datetime.datetime(2024, 12, 10, 23, 45)}"
2024-12-04 16:29:34,Delete Reservation,Danthai_4606,"Details: Name                    Danthai_4606
Room          Central Lab, 6th floor
Equipments              Water Bath 1
Start_Time       2024-12-04 16:00:00
End_Time         2024-12-04 17:00:00
Name: 1537, dtype: object"
2024-12-04 16:32:24,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Heat Block', 'Start_Time': datetime.datetime(2024, 12, 4, 16, 45), 'End_Time': datetime.datetime(2024, 12, 4, 18, 0)}"
2024-12-05 09:57:19,Add Reservation,Chanikarn_4511,"             Name          Room  ...          Start_Time            End_Time
0  Chanikarn_4511  PCR Machines  ... 2024-12-05 11:00:00 2024-12-05 14:00:00

[1 rows x 5 columns]"
2024-12-05 13:16:31,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-05 14:00:00 2024-12-05 17:00:00

[1 rows x 5 columns]"
2024-12-05 13:26:14,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 14 2024-12-05 14:00:00 2024-12-05 17:00:00"
2024-12-06 00:28:51,Add Reservation,Janejira_4612,"{'Name': 'Janejira_4612', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Fume Hood', 'Start_Time': datetime.datetime(2024, 12, 9, 11, 0), 'End_Time': datetime.datetime(2024, 12, 9, 15, 0)}"
2024-12-06 00:30:16,Add Reservation,Janejira_4612,"{'Name': 'Janejira_4612', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Centrifuge 2', 'Start_Time': datetime.datetime(2024, 12, 9, 11, 0), 'End_Time': datetime.datetime(2024, 12, 9, 15, 0)}"
2024-12-06 00:30:30,Add Reservation,Janejira_4612,"{'Name': 'Janejira_4612', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Centrifuge 3', 'Start_Time': datetime.datetime(2024, 12, 9, 11, 0), 'End_Time': datetime.datetime(2024, 12, 9, 15, 0)}"
2024-12-06 09:13:20,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-12-06 11:00:00 2024-12-06 14:00:00"
2024-12-06 09:13:32,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 12 2024-12-06 11:00:00 2024-12-06 14:00:00"
2024-12-06 09:47:24,Add Reservation,Jathupat_4615,"{'Name': 'Jathupat_4615', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 2', 'Start_Time': datetime.datetime(2024, 12, 6, 10, 0), 'End_Time': datetime.datetime(2024, 12, 6, 12, 0)}"
2024-12-06 11:15:37,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 13 2024-12-06 14:00:00 2024-12-06 17:00:00"
2024-12-06 11:59:24,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 4', 'Start_Time': datetime.datetime(2024, 12, 6, 12, 0), 'End_Time': datetime.datetime(2024, 12, 6, 13, 30)}"
2024-12-06 12:49:23,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 2', 'Start_Time': datetime.datetime(2024, 12, 6, 13, 0), 'End_Time': datetime.datetime(2024, 12, 6, 16, 0)}"
2024-12-06 12:57:42,Add Reservation,Jirutchaya_4507,"              Name          Room  ...          Start_Time            End_Time
0  Jirutchaya_4507  PCR Machines  ... 2024-12-06 14:00:00 2024-12-06 17:00:00

[1 rows x 5 columns]"
2024-12-06 13:28:24,Add Reservation,Jantanipa_4607,"             Name          Room  ...          Start_Time            End_Time
0  Jantanipa_4607  PCR Machines  ... 2024-12-06 14:00:00 2024-12-06 17:00:00

[1 rows x 5 columns]"
2024-12-06 15:37:27,Add Reservation,Wuthichai_4505,"{'Name': 'Wuthichai_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'pH Meter 2', 'Start_Time': datetime.datetime(2024, 12, 6, 15, 45), 'End_Time': datetime.datetime(2024, 12, 6, 16, 30)}"
2024-12-06 15:37:42,Add Reservation,Wuthichai_4505,"{'Name': 'Wuthichai_4505', 'Room': 'Central Lab, 6th floor', 'Equipments': 'pH Meter 1', 'Start_Time': datetime.datetime(2024, 12, 6, 15, 45), 'End_Time': datetime.datetime(2024, 12, 6, 16, 30)}"
2024-12-07 10:29:06,Add Reservation,Chanikarn_4511,"{'Name': 'Chanikarn_4511', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 1', 'Start_Time': datetime.datetime(2024, 12, 7, 11, 0), 'End_Time': datetime.datetime(2024, 12, 7, 16, 0)}"
2024-12-07 10:29:32,Add Reservation,Chanikarn_4511,"{'Name': 'Chanikarn_4511', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Refrigerated Centrifuge 2', 'Start_Time': datetime.datetime(2024, 12, 7, 10, 30), 'End_Time': datetime.datetime(2024, 12, 7, 16, 0)}"
2024-12-07 10:29:53,Add Reservation,Chanikarn_4511,"             Name          Room  ...          Start_Time            End_Time
0  Chanikarn_4511  PCR Machines  ... 2024-12-07 11:00:00 2024-12-07 14:00:00

[1 rows x 5 columns]"
2024-12-07 10:34:17,Add Reservation,Pornchanok_4507,"              Name          Room  ...          Start_Time            End_Time
0  Pornchanok_4507  PCR Machines  ... 2024-12-07 11:00:00 2024-12-07 14:00:00

[1 rows x 5 columns]"
2024-12-07 10:36:03,Add Reservation,Pornchanok_4507,"              Name          Room  ...          Start_Time            End_Time
0  Pornchanok_4507  PCR Machines  ... 2024-12-07 14:00:00 2024-12-07 17:00:00

[1 rows x 5 columns]"
2024-12-07 11:53:38,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 7, 12, 15), 'End_Time': datetime.datetime(2024, 12, 7, 23, 45)}"
2024-12-07 11:54:11,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 8, 0, 0), 'End_Time': datetime.datetime(2024, 12, 8, 16, 0)}"
2024-12-08 11:44:55,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 8, 16, 30), 'End_Time': datetime.datetime(2024, 12, 8, 23, 45)}"
2024-12-08 11:45:17,Add Reservation,Thanathip_4505,"{'Name': 'Thanathip_4505', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 2', 'Start_Time': datetime.datetime(2024, 12, 9, 0, 0), 'End_Time': datetime.datetime(2024, 12, 9, 12, 0)}"
2024-12-08 16:35:56,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 11, 0, 0), 'End_Time': datetime.datetime(2024, 12, 11, 23, 45)}"
2024-12-08 16:36:05,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 12, 0, 0), 'End_Time': datetime.datetime(2024, 12, 12, 23, 45)}"
2024-12-08 16:37:34,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'Central Lab, 5th floor', 'Equipments': 'Incubator Shaker 1', 'Start_Time': datetime.datetime(2024, 12, 13, 0, 0), 'End_Time': datetime.datetime(2024, 12, 13, 23, 45)}"
2024-12-09 09:18:40,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-09 11:00:00 2024-12-09 14:00:00

[1 rows x 5 columns]"
2024-12-09 09:20:03,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-12-09 14:00:00 2024-12-09 17:00:00

[1 rows x 5 columns]"
2024-12-09 09:25:25,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-12-09 11:00:00 2024-12-09 14:00:00"
2024-12-09 09:25:37,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 12 2024-12-09 11:00:00 2024-12-09 14:00:00"
2024-12-09 09:30:04,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave For Waste (Drain the water everytime after using)', 'Start_Time': datetime.datetime(2024, 12, 9, 13, 0), 'End_Time': datetime.datetime(2024, 12, 9, 15, 0)}"
2024-12-09 09:44:10,Add Reservation,Wilasinee_4612,"{'Name': 'Wilasinee_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 9, 10, 0), 'End_Time': datetime.datetime(2024, 12, 9, 12, 0)}"
2024-12-09 11:56:13,Add Reservation,Jantanipa_4607,"{'Name': 'Jantanipa_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 9, 14, 0), 'End_Time': datetime.datetime(2024, 12, 9, 16, 0)}"
2024-12-09 12:21:23,Add Reservation,Tanatad_4606,"           Name          Room  ...          Start_Time            End_Time
0  Tanatad_4606  PCR Machines  ... 2024-12-09 14:00:00 2024-12-09 17:00:00

[1 rows x 5 columns]"
2024-12-09 13:32:59,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 14 2024-12-09 14:00:00 2024-12-09 17:00:00"
2024-12-09 15:13:12,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-10 08:00:00 2024-12-10 11:00:00

[1 rows x 5 columns]"
2024-12-09 15:13:31,Add Reservation,Siriphattrarat_4511,"                  Name          Room  ...          Start_Time            End_Time
0  Siriphattrarat_4511  PCR Machines  ... 2024-12-10 14:00:00 2024-12-10 17:00:00

[1 rows x 5 columns]"
2024-12-09 15:27:14,Add Reservation,Pee_4507,"       Name          Room Equipments          Start_Time            End_Time
0  Pee_4507  PCR Machines     PCR 14 2024-12-09 17:00:00 2024-12-09 20:00:00"
2024-12-09 15:56:57,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Fume Hood', 'Start_Time': datetime.datetime(2024, 12, 9, 16, 0), 'End_Time': datetime.datetime(2024, 12, 9, 17, 0)}"
2024-12-09 15:57:21,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Heat Block', 'Start_Time': datetime.datetime(2024, 12, 9, 16, 0), 'End_Time': datetime.datetime(2024, 12, 9, 17, 0)}"
2024-12-10 09:15:50,Add Reservation,Chanikarn_4511,"             Name          Room  ...          Start_Time            End_Time
0  Chanikarn_4511  PCR Machines  ... 2024-12-10 11:00:00 2024-12-10 14:00:00

[1 rows x 5 columns]"
2024-12-10 09:16:28,Add Reservation,Chanikarn_4511,"             Name          Room  ...          Start_Time            End_Time
0  Chanikarn_4511  PCR Machines  ... 2024-12-10 11:00:00 2024-12-10 14:00:00

[1 rows x 5 columns]"
2024-12-10 11:12:53,Add Reservation,Pornchanok_4507,"{'Name': 'Pornchanok_4507', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 10, 11, 30), 'End_Time': datetime.datetime(2024, 12, 10, 14, 0)}"
2024-12-10 16:29:24,Add Reservation,chomphoonut_4607,"{'Name': 'chomphoonut_4607', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 11, 10, 0), 'End_Time': datetime.datetime(2024, 12, 11, 12, 0)}"
2024-12-10 17:29:16,Add Reservation,Jathupat_4615,"{'Name': 'Jathupat_4615', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 1', 'Start_Time': datetime.datetime(2024, 12, 11, 8, 0), 'End_Time': datetime.datetime(2024, 12, 11, 12, 0)}"
2024-12-10 23:36:48,Add Reservation,Narumon_4511,"           Name          Room  ...          Start_Time            End_Time
0  Narumon_4511  PCR Machines  ... 2024-12-11 14:00:00 2024-12-11 17:00:00

[1 rows x 5 columns]"
2024-12-11 08:44:52,Add Reservation,Supawit_4507,"           Name          Room  ...          Start_Time            End_Time
0  Supawit_4507  PCR Machines  ... 2024-12-11 11:00:00 2024-12-11 14:00:00

[1 rows x 5 columns]"
2024-12-11 09:14:55,Add Reservation,Tanatad_4606,"           Name          Room  ...          Start_Time            End_Time
0  Tanatad_4606  PCR Machines  ... 2024-12-11 11:00:00 2024-12-11 14:00:00

[1 rows x 5 columns]"
2024-12-11 09:15:08,Add Reservation,Tanatad_4606,"           Name          Room  ...          Start_Time            End_Time
0  Tanatad_4606  PCR Machines  ... 2024-12-11 11:00:00 2024-12-11 14:00:00

[1 rows x 5 columns]"
2024-12-11 09:39:18,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 11 2024-12-11 11:00:00 2024-12-11 14:00:00"
2024-12-11 09:39:28,Add Reservation,Leela_4606,"         Name          Room Equipments          Start_Time            End_Time
0  Leela_4606  PCR Machines     PCR 12 2024-12-11 11:00:00 2024-12-11 14:00:00"
2024-12-11 10:28:01,Add Reservation,Dechaphon_4612,"{'Name': 'Dechaphon_4612', 'Room': 'BSL-2', 'Equipments': 'BSC-2', 'Start_Time': datetime.datetime(2024, 12, 11, 12, 0), 'End_Time': datetime.datetime(2024, 12, 11, 15, 0)}"
2024-12-11 11:32:43,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Centrifuge 3', 'Start_Time': datetime.datetime(2024, 12, 11, 12, 0), 'End_Time': datetime.datetime(2024, 12, 11, 13, 30)}"
2024-12-11 11:33:57,Delete Reservation,Danthai_4606,"Details: Name                    Danthai_4606
Room          Central Lab, 6th floor
Equipments              Centrifuge 3
Start_Time       2024-12-11 12:00:00
End_Time         2024-12-11 13:30:00
Name: 1571, dtype: object"
2024-12-11 12:16:15,Add Reservation,Yada_4507,"        Name          Room Equipments          Start_Time            End_Time
0  Yada_4507  PCR Machines     PCR 15 2024-12-11 14:00:00 2024-12-11 17:00:00"
2024-12-11 12:30:52,Add Reservation,Jirutchaya_4507,"              Name          Room  ...          Start_Time            End_Time
0  Jirutchaya_4507  PCR Machines  ... 2024-12-11 14:00:00 2024-12-11 17:00:00

[1 rows x 5 columns]"
2024-12-11 12:31:14,Add Reservation,Supawit_4507,"           Name          Room  ...          Start_Time            End_Time
0  Supawit_4507  PCR Machines  ... 2024-12-11 14:00:00 2024-12-11 17:00:00

[1 rows x 5 columns]"
2024-12-11 12:47:27,Add Reservation,Pawida_4606,"{'Name': 'Pawida_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 2', 'Start_Time': datetime.datetime(2024, 12, 11, 13, 0), 'End_Time': datetime.datetime(2024, 12, 11, 14, 15)}"
2024-12-11 13:09:40,Add Reservation,Apimon_4612,"{'Name': 'Apimon_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 1 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 11, 13, 45), 'End_Time': datetime.datetime(2024, 12, 11, 15, 45)}"
2024-12-11 13:24:04,Add Reservation,Wilasinee_4612,"{'Name': 'Wilasinee_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 4 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 11, 14, 30), 'End_Time': datetime.datetime(2024, 12, 11, 16, 30)}"
2024-12-11 13:24:31,Delete Reservation,Wilasinee_4612,"Details: Name                                             Wilasinee_4612
Room                                         Hallway, 6th floor
Equipments    Autoclave 4 (Drain the water every 5 times aft...
Start_Time                                  2024-12-11 14:30:00
End_Time                                    2024-12-11 16:30:00
Name: 1574, dtype: object"
2024-12-11 13:24:47,Add Reservation,Wilasinee_4612,"{'Name': 'Wilasinee_4612', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 2 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 11, 14, 30), 'End_Time': datetime.datetime(2024, 12, 11, 16, 30)}"
2024-12-11 13:27:28,Delete Reservation,Danthai_4606,"Details: Name                    Danthai_4606
Room          Central Lab, 6th floor
Equipments                 Fume Hood
Start_Time       2024-12-11 12:00:00
End_Time         2024-12-11 13:00:00
Name: 1571, dtype: object"
2024-12-11 14:10:51,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Fume Hood', 'Start_Time': datetime.datetime(2024, 12, 11, 14, 30), 'End_Time': datetime.datetime(2024, 12, 11, 15, 30)}"
2024-12-11 14:12:13,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Centrifuge 3', 'Start_Time': datetime.datetime(2024, 12, 11, 15, 30), 'End_Time': datetime.datetime(2024, 12, 11, 16, 30)}"
2024-12-11 14:14:26,Add Reservation,Danthai_4606,"{'Name': 'Danthai_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Digital Dry Bath 3', 'Start_Time': datetime.datetime(2024, 12, 11, 14, 30), 'End_Time': datetime.datetime(2024, 12, 11, 15, 0)}"
2024-12-11 15:01:05,Add Reservation,Pawida_4606,"{'Name': 'Pawida_4606', 'Room': 'Central Lab, 6th floor', 'Equipments': 'Centrifuge 1', 'Start_Time': datetime.datetime(2024, 12, 12, 8, 30), 'End_Time': datetime.datetime(2024, 12, 12, 12, 0)}"
2024-12-11 16:10:32,Add Reservation,Jathupat_4615,"{'Name': 'Jathupat_4615', 'Room': 'Hallway, 6th floor', 'Equipments': 'Autoclave 3 (Drain the water every 5 times after using)', 'Start_Time': datetime.datetime(2024, 12, 11, 16, 15), 'End_Time': datetime.datetime(2024, 12, 11, 17, 30)}"
2024-12-11 16:25:14,Add Reservation,Pee_4507,"       Name          Room Equipments          Start_Time            End_Time
0  Pee_4507  PCR Machines     PCR 18 2024-12-12 14:00:00 2024-12-12 17:00:00"
2024-12-11 16:26:16,Add Reservation,Pee_4507,"       Name          Room Equipments          Start_Time            End_Time
0  Pee_4507  PCR Machines     PCR 17 2024-12-12 14:00:00 2024-12-12 17:00:00"
